ICES rectangle,country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort
43E9,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,125
43F0,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,20
44E9,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,33
44F0,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,70
44F1,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,14
45E8,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,30
45E9,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,120
45F0,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,85
45F1,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,17
46E8,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,7
46E9,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,150
46F0,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,49
46F4,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,6
47E6,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,36
47E8,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,92
47E9,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,132
47F1,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,7
48E6,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,10
48E7,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,25
48E8,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,50
48E9,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,43
48F0,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,21
49E6,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,10
49E7,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,45
49E9,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,14
49F0,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,29
50E7,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,8
50E8,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,55
50E9,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,8
50F0,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,51
50F1,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,36
51E8,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,7
51E9,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,7
33F4,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2
35F3,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2
36F3,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,5
37F3,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,6
38F2,NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,3
43E9,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96
44E7,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
45F0,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,132
46E9,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24
47E6,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,282
47E7,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,656
47E8,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,44
47E9,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48
48E6,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,180
48E7,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,192
48E8,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,324
48E9,SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96
43F8,DNK,IIA,3B2,GN1,NONE,O15M,2006,153
39F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,37
40F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
40F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
41F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,48
41F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,63
42F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
42F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,48
42F8,DNK,IIA,3B2,GN1,NONE,O15M,2006,62
43F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,22
43F8,DNK,IIA,3B2,GN1,NONE,O15M,2006,613
42F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,17
42F8,DNK,IIA,3B2,GN1,NONE,O15M,2006,13
43F8,DNK,IIA,3B2,GN1,NONE,O15M,2006,32
40F4,DNK,IIA,3B2,GN1,NONE,O15M,2006,48
41F5,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
41F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,48
41F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,292
42F2,DNK,IIA,3B2,GN1,NONE,O15M,2006,44
42F4,DNK,IIA,3B2,GN1,NONE,O15M,2006,120
42F5,DNK,IIA,3B2,GN1,NONE,O15M,2006,48
42F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,18
42F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,89
43F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,36
38F3,DNK,IIA,3B2,GN1,NONE,O15M,2006,152
39F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,155
40F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,48
40F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,206
41F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,108
41F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,509
42F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,262
42F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,302
43F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,21
43F8,DNK,IIA,3B2,GN1,NONE,O15M,2006,22
33F3,DNK,IIA,3B2,GN1,NONE,O15M,2006,144
34F3,DNK,IIA,3B2,GN1,NONE,O15M,2006,48
38F3,DNK,IIA,3B2,GN1,NONE,O15M,2006,48
39F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,54
40F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
41F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
41F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,143
42F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,84
37F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,43
39F4,DNK,IIA,3B2,GN1,NONE,O15M,2006,71
39F5,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
39F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,49
40F4,DNK,IIA,3B2,GN1,NONE,O15M,2006,23
40F5,DNK,IIA,3B2,GN1,NONE,O15M,2006,48
40F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,107
41F5,DNK,IIA,3B2,GN1,NONE,O15M,2006,72
41F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,129
41F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,215
42F5,DNK,IIA,3B2,GN1,NONE,O15M,2006,39
42F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,368
42F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,349
42F8,DNK,IIA,3B2,GN1,NONE,O15M,2006,60
43F5,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
43F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,97
43F8,DNK,IIA,3B2,GN1,NONE,O15M,2006,515
44F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,31
41F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,21
43F8,DNK,IIA,3B2,GN1,NONE,O15M,2006,7
44F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,29
33F3,DNK,IIA,3B2,GN1,NONE,O15M,2006,23
33F4,DNK,IIA,3B2,GN1,NONE,O15M,2006,23
34F3,DNK,IIA,3B2,GN1,NONE,O15M,2006,23
34F4,DNK,IIA,3B2,GN1,NONE,O15M,2006,23
35F4,DNK,IIA,3B2,GN1,NONE,O15M,2006,23
42F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,48
42F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,72
42F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,61
42F8,DNK,IIA,3B2,GN1,NONE,O15M,2006,8
42F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
32F2,DNK,IIA,3B2,GN1,NONE,O15M,2006,144
33F2,DNK,IIA,3B2,GN1,NONE,O15M,2006,48
33F3,DNK,IIA,3B2,GN1,NONE,O15M,2006,753
33F4,DNK,IIA,3B2,GN1,NONE,O15M,2006,561
34F2,DNK,IIA,3B2,GN1,NONE,O15M,2006,264
34F3,DNK,IIA,3B2,GN1,NONE,O15M,2006,2505
34F4,DNK,IIA,3B2,GN1,NONE,O15M,2006,1807
35F1,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
35F3,DNK,IIA,3B2,GN1,NONE,O15M,2006,575
35F4,DNK,IIA,3B2,GN1,NONE,O15M,2006,3578
35F5,DNK,IIA,3B2,GN1,NONE,O15M,2006,692
35F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,82
36F1,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
36F5,DNK,IIA,3B2,GN1,NONE,O15M,2006,617
36F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,1320
36F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,359
37F3,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
39F6,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
40F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,24
41F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,448
41F8,DNK,IIA,3B2,GN1,NONE,O15M,2006,44
36F5,DNK,IIA,3B2,GN1,NONE,O15M,2006,72
41F7,DNK,IIA,3B2,GN1,NONE,O15M,2006,14
47E9,ENG,IIA,3B2,GN1,NONE,O15M,2006,68
49E6,ENG,IIA,3B2,GN1,NONE,O15M,2006,978
49E7,ENG,IIA,3B2,GN1,NONE,O15M,2006,31
50E6,ENG,IIA,3B2,GN1,NONE,O15M,2006,403
50E7,ENG,IIA,3B2,GN1,NONE,O15M,2006,1628
51E7,ENG,IIA,3B2,GN1,NONE,O15M,2006,144
51E8,ENG,IIA,3B2,GN1,NONE,O15M,2006,961
52E9,ENG,IIA,3B2,GN1,NONE,O15M,2006,550
52F0,ENG,IIA,3B2,GN1,NONE,O15M,2006,473
32F3,ENG,IIA,3B2,GN1,NONE,O15M,2006,34
33F2,ENG,IIA,3B2,GN1,NONE,O15M,2006,139
33F3,ENG,IIA,3B2,GN1,NONE,O15M,2006,139
36F3,ENG,IIA,3B2,GN1,NONE,O15M,2006,486
36F5,ENG,IIA,3B2,GN1,NONE,O15M,2006,28
37F3,ENG,IIA,3B2,GN1,NONE,O15M,2006,94
37F4,ENG,IIA,3B2,GN1,NONE,O15M,2006,486
37F5,ENG,IIA,3B2,GN1,NONE,O15M,2006,28
38F4,ENG,IIA,3B2,GN1,NONE,O15M,2006,318
38F5,ENG,IIA,3B2,GN1,NONE,O15M,2006,101
38F6,ENG,IIA,3B2,GN1,NONE,O15M,2006,67
37F4,ENG,IIA,3B2,GN1,NONE,O15M,2006,34
37F5,ENG,IIA,3B2,GN1,NONE,O15M,2006,67
37F6,ENG,IIA,3B2,GN1,NONE,O15M,2006,34
38F5,ENG,IIA,3B2,GN1,NONE,O15M,2006,34
38F4,ENG,IIA,3B2,GN1,NONE,O15M,2006,84
34F4,NLD,IIA,3B2,GN1,NONE,O15M,2006,23
35F4,NLD,IIA,3B2,GN1,NONE,O15M,2006,276
35F5,NLD,IIA,3B2,GN1,NONE,O15M,2006,38
36F2,NLD,IIA,3B2,GN1,NONE,O15M,2006,23
32F3,NLD,IIA,3B2,GN1,NONE,O15M,2006,651
33F4,NLD,IIA,3B2,GN1,NONE,O15M,2006,86
34F4,NLD,IIA,3B2,GN1,NONE,O15M,2006,92
35F4,NLD,IIA,3B2,GN1,NONE,O15M,2006,144
39F7,NLD,IIA,3B2,GN1,NONE,O15M,2006,6
35F4,NLD,IIA,3B2,GN1,NONE,O15M,2006,11
35F5,NLD,IIA,3B2,GN1,NONE,O15M,2006,240
32F2,NLD,IIA,3B2,GN1,NONE,O15M,2006,89
33F4,NLD,IIA,3B2,GN1,NONE,O15M,2006,46
34F4,NLD,IIA,3B2,GN1,NONE,O15M,2006,72
35F4,NLD,IIA,3B2,GN1,NONE,O15M,2006,180
36F5,NLD,IIA,3B2,GN1,NONE,O15M,2006,12
39F7,NLD,IIA,3B2,GN1,NONE,O15M,2006,24
35F5,NLD,IIA,3B2,GN1,NONE,O15M,2006,4
53F0,SCO,IIA,3B2,GN1,NONE,O15M,2006,524
53F1,SCO,IIA,3B2,GN1,NONE,O15M,2006,155
53F0,SCO,IIA,3B2,GN1,NONE,O15M,2006,92
53F1,SCO,IIA,3B2,GN1,NONE,O15M,2006,123
50E7,SCO,IIA,3B2,GN1,NONE,O15M,2006,305
50E8,SCO,IIA,3B2,GN1,NONE,O15M,2006,31
50E9,SCO,IIA,3B2,GN1,NONE,O15M,2006,240
51E7,SCO,IIA,3B2,GN1,NONE,O15M,2006,170
51E8,SCO,IIA,3B2,GN1,NONE,O15M,2006,1594
51E9,SCO,IIA,3B2,GN1,NONE,O15M,2006,78
51F0,SCO,IIA,3B2,GN1,NONE,O15M,2006,52
52E8,SCO,IIA,3B2,GN1,NONE,O15M,2006,58
52E9,SCO,IIA,3B2,GN1,NONE,O15M,2006,728
52F0,SCO,IIA,3B2,GN1,NONE,O15M,2006,885
52F0,SCO,IIA,3B2,GN1,NONE,O15M,2006,185
42F8,DNK,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2006,33
42F8,DNK,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2006,56
42F8,DNK,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2006,85
42F9,DNK,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2006,23
42F7,DNK,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2006,12
42F8,DNK,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2006,1714
42F9,DNK,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2006,442
35F5,NLD,IIA,3B2,PEL_TRAWL,NONE,O10T15M,2006,12
35F1,ENG,IIA,3B2,POTS,NONE,O15M,2006,672
36F0,ENG,IIA,3B2,POTS,NONE,O15M,2006,2664
36F1,ENG,IIA,3B2,POTS,NONE,O15M,2006,600
37E9,ENG,IIA,3B2,POTS,NONE,O15M,2006,672
37F0,ENG,IIA,3B2,POTS,NONE,O15M,2006,936
38F7,ENG,IIA,3B2,POTS,NONE,O15M,2006,1118
47E6,ENG,IIA,3B2,POTS,NONE,O15M,2006,100
48E6,ENG,IIA,3B2,POTS,NONE,O15M,2006,710
48E7,ENG,IIA,3B2,POTS,NONE,O15M,2006,331
49E7,ENG,IIA,3B2,POTS,NONE,O15M,2006,360
49E8,ENG,IIA,3B2,POTS,NONE,O15M,2006,309
36F1,GBG,IIA,3B2,POTS,NONE,O15M,2006,1536
36F2,GBG,IIA,3B2,POTS,NONE,O15M,2006,112
45E6,SCO,IIA,3B2,POTS,NONE,O15M,2006,48
47E6,SCO,IIA,3B2,POTS,NONE,O15M,2006,128
47E7,SCO,IIA,3B2,POTS,NONE,O15M,2006,1704
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,108
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,62
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,150
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2006,20
42F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,42
43F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,24
43F8,DNK,IIA,3B2,GT1,NONE,U10M,2006,76
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,93
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2006,79
43F8,DNK,IIA,3B2,GT1,NONE,U10M,2006,14
43F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,24
43F8,DNK,IIA,3B2,GT1,NONE,U10M,2006,63
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,34
43F8,DNK,IIA,3B2,GT1,NONE,U10M,2006,9
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,124
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,142
41F7,DNK,IIA,3B2,GT1,NONE,U10M,2006,52
41F8,DNK,IIA,3B2,GT1,NONE,U10M,2006,43
34F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,216
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,456
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,1356
34F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,360
31F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,2640
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,1296
34F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,192
37E9,ENG,IIA,3B2,GT1,NONE,U10M,2006,528
34F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,24
37E9,ENG,IIA,3B2,GT1,NONE,U10M,2006,120
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,1188
34F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,84
36F0,ENG,IIA,3B2,GT1,NONE,U10M,2006,240
37F0,ENG,IIA,3B2,GT1,NONE,U10M,2006,1224
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,5712
34F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,672
33F1,ENG,IIA,3B2,GT1,NONE,U10M,2006,12
31F1,FRA,IIA,3B2,GT1,NONE,U10M,2006,36
31F2,FRA,IIA,3B2,GT1,NONE,U10M,2006,120
34F4,NLD,IIA,3B2,GT1,NONE,U10M,2006,58
41F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,8
41F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,33
41F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,115
42F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,12
42F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,82
42F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,1189
42F8,DEU,IIA,3B2,TR1,NONE,O15M,2006,7
43F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,6
43F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,8
43F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,14
43F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,7
43F7,DEU,IIA,3B2,TR1,NONE,O15M,2006,533
43F8,DEU,IIA,3B2,TR1,NONE,O15M,2006,93
44F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,160
44F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,129
44F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,46
44F6,DEU,IIA,3B2,TR1,NONE,O15M,2006,5
45F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,9
46F2,DEU,IIA,3B2,TR1,NONE,O15M,2006,4
46F3,DEU,IIA,3B2,TR1,NONE,O15M,2006,120
46F4,DEU,IIA,3B2,TR1,NONE,O15M,2006,2
48F5,DEU,IIA,3B2,TR1,NONE,O15M,2006,10
42F7,DEU,IIA,3B2,DEM_SEINE,NONE,O15M,2006,36
35F4,DEU,IIA,3B2,TR2,NONE,O15M,2006,30
36F5,DEU,IIA,3B2,TR2,NONE,O15M,2006,54
36F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,28
36F6,DEU,IIA,3B2,TR2,NONE,O15M,2006,4
36F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,18
37F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,8
39F7,DEU,IIA,3B2,TR2,NONE,O15M,2006,56
37F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,384
37F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,360
38F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,552
38F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,1464
38F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,216
39F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,168
39F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,1248
39F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,1044
39F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,180
39F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,216
39F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
40F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,72
40F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,168
40F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,288
40F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,433
40F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,12
41F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,48
41F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,144
41F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,141
41F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,126
41F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,536
42F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,46
42F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,199
42F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,1361
42F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,1581
42F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,579
43F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,8
43F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,54
43F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,153
43F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,1509
43F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,2148
43F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,2114
44F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,166
44F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,43
44F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,12
44F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,23
44F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,11
45F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,72
45F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
42F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,22
43F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
43F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,53
43F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,140
37F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,408
38F1,DNK,IIA,3B2,TR1,NONE,O15M,2006,96
38F2,DNK,IIA,3B2,TR1,NONE,O15M,2006,1128
38F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,192
38F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,120
38F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,360
38F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,168
39F3,DNK,IIA,3B2,TR1,NONE,O15M,2006,984
39F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,72
39F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,72
39F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,71
40F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,24
40F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,95
40F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,20
41F4,DNK,IIA,3B2,TR1,NONE,O15M,2006,72
41F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,585
42F5,DNK,IIA,3B2,TR1,NONE,O15M,2006,192
42F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,932
42F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,80
42F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,147
43F6,DNK,IIA,3B2,TR1,NONE,O15M,2006,12
43F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,252
43F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,226
43F7,DNK,IIA,3B2,TR1,NONE,O15M,2006,87
43F8,DNK,IIA,3B2,TR1,NONE,O15M,2006,22
33F4,DNK,IIA,3B2,TR2,NONE,O15M,2006,21
34F4,DNK,IIA,3B2,TR2,NONE,O15M,2006,95
35F4,DNK,IIA,3B2,TR2,NONE,O15M,2006,43
36F3,DNK,IIA,3B2,TR2,NONE,O15M,2006,21
36F5,DNK,IIA,3B2,TR2,NONE,O15M,2006,23
38F7,DNK,IIA,3B2,TR2,NONE,O15M,2006,48
39F7,DNK,IIA,3B2,TR2,NONE,O15M,2006,24
37F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,57
38F1,ENG,IIA,3B2,TR1,NONE,O15M,2006,841
38F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,113
39E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,29
39F1,ENG,IIA,3B2,TR1,NONE,O15M,2006,28
39F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,117
41E9,ENG,IIA,3B2,TR1,NONE,O15M,2006,29
42F7,ENG,IIA,3B2,TR1,NONE,O15M,2006,36
43F7,ENG,IIA,3B2,TR1,NONE,O15M,2006,96
37F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,69
38F1,ENG,IIA,3B2,TR1,NONE,O15M,2006,819
38F2,ENG,IIA,3B2,TR1,NONE,O15M,2006,63
39F1,ENG,IIA,3B2,TR1,NONE,O15M,2006,28
36F6,NLD,IIA,3B2,TR1,NONE,O15M,2006,100
36F7,NLD,IIA,3B2,TR1,NONE,O15M,2006,10
37F6,NLD,IIA,3B2,TR1,NONE,O15M,2006,113
37F7,NLD,IIA,3B2,TR1,NONE,O15M,2006,299
38F6,NLD,IIA,3B2,TR1,NONE,O15M,2006,311
38F7,NLD,IIA,3B2,TR1,NONE,O15M,2006,533
39F4,NLD,IIA,3B2,TR1,NONE,O15M,2006,36
39F6,NLD,IIA,3B2,TR1,NONE,O15M,2006,154
39F7,NLD,IIA,3B2,TR1,NONE,O15M,2006,228
33F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,16
34F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,9
35F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,48
36F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,23
36F5,NLD,IIA,3B2,TR2,NONE,O15M,2006,12
37F3,NLD,IIA,3B2,TR2,NONE,O15M,2006,9
37F4,NLD,IIA,3B2,TR2,NONE,O15M,2006,9
37F6,NLD,IIA,3B2,TR2,NONE,O15M,2006,24
38F5,NLD,IIA,3B2,TR2,NONE,O15M,2006,13
38F6,NLD,IIA,3B2,TR2,NONE,O15M,2006,32
39F7,NLD,IIA,3B2,TR2,NONE,O15M,2006,8
37F2,SCO,IIA,3B2,TR1,NONE,O15M,2006,62
38F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,62
40E8,SCO,IIA,3B2,TR1,NONE,O15M,2006,48
41E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,387
41F0,SCO,IIA,3B2,TR1,NONE,O15M,2006,714
41F1,SCO,IIA,3B2,TR1,NONE,O15M,2006,24
42E9,SCO,IIA,3B2,TR1,NONE,O15M,2006,411
