country,annex,regulated area,regulated gear,specon,vessel length,year,Effective Effort,area,fishery,gear,ICES rectangle,mesh_size_range,quarter
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,994,4,DNK_INDUSTRI___N,PEL_TRAWL,41F6,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,23,4,DNK_INDUSTRI___N,PEL_TRAWL,41F8,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,67,4,DNK_INDUSTRI___N,PEL_TRAWL,42F6,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,43F8,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,21,4,DNK_INDUSTRI___Q,PEL_TRAWL,37F7,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,21,4,DNK_INDUSTRI___Q,PEL_TRAWL,39F8,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,36F3,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,22,4,DNK_REST_NORD__N,PEL_TRAWL,37F7,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,75,4,DNK_REST_NORD__N,PEL_TRAWL,38F0,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,168,4,DNK_REST_NORD__N,PEL_TRAWL,38F5,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_REST_NORD__N,PEL_TRAWL,38F6,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,22,4,DNK_REST_NORD__N,PEL_TRAWL,38F7,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,38F8,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,452,4,DNK_REST_NORD__N,PEL_TRAWL,39F5,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,543,4,DNK_REST_NORD__N,PEL_TRAWL,39F7,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,555,4,DNK_REST_NORD__N,PEL_TRAWL,39F8,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,140,4,DNK_REST_NORD__N,PEL_TRAWL,40F6,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,44,4,DNK_REST_NORD__N,PEL_TRAWL,40F7,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,91,4,DNK_REST_NORD__N,PEL_TRAWL,41F6,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,38,4,DNK_REST_NORD__N,PEL_TRAWL,41F7,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,18,4,DNK_REST_NORD__N,PEL_TRAWL,43F8,16-31,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72,4,DNK_INDUSTRI___N,PEL_TRAWL,37F3,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72,4,DNK_INDUSTRI___N,PEL_TRAWL,38F5,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,39F3,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,39F5,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,124,4,DNK_INDUSTRI___N,PEL_TRAWL,39F7,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,40F6,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,40F7,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,41F6,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_INDUSTRI___N,PEL_TRAWL,41F7,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,43F7,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_REST_NORD__N,PEL_TRAWL,45F4,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,39E9,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,39F0,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,144,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,40E9,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,40F0,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,42F7,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,240,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,43E9,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,43F0,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,396,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,43F7,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,44E9,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,44F0,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,44F6,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,44F7,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,343,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,45E9,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,132,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,45F0,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,45F1,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,45F4,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,348,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,46E9,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,468,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,46F0,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,46F1,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,47E8,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,47E9,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,132,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,47F0,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,204,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,47F1,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,48E9,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,48F1,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,72,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,49F0,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,49F1,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,50F0,32-54,3
DNK,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,DNK_TRAWL_SIL_NS,PEL_TRAWL,50F1,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,53,4,NONE,PEL_TRAWL,31F1,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,56,4,NONE,PEL_TRAWL,32F2,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,53,4,NONE,PEL_TRAWL,32F3,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,98,4,NONE,PEL_TRAWL,37E9,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,163,4,NONE,PEL_TRAWL,39E9,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,216,4,NONE,PEL_TRAWL,40E9,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,62,4,NONE,PEL_TRAWL,42F0,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,89,4,NONE,PEL_TRAWL,43E8,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,31,4,NONE,PEL_TRAWL,43E9,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,69,4,NONE,PEL_TRAWL,44F0,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,360,4,NONE,PEL_TRAWL,47E7,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,426,4,NONE,PEL_TRAWL,48E7,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,35,4,NONE,PEL_TRAWL,49E7,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,158,4,NONE,PEL_TRAWL,49E9,32-54,3
ENG,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,132,4,NONE,PEL_TRAWL,50E9,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,13,4,OFFSHORE,PEL_TRAWL,37F0,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,8,4,OFFSHORE,PEL_TRAWL,38F0,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,7,4,OFFSHORE,PEL_TRAWL,39E9,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,94,4,OFFSHORE,PEL_TRAWL,40E9,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,4,4,OFFSHORE,PEL_TRAWL,40F1,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,22,4,OFFSHORE,PEL_TRAWL,41F0,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,37,4,OFFSHORE,PEL_TRAWL,42F0,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,35,4,OFFSHORE,PEL_TRAWL,43E9,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,17,4,OFFSHORE,PEL_TRAWL,43F0,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,14,4,OFFSHORE,PEL_TRAWL,44E9,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,18,4,OFFSHORE,PEL_TRAWL,44F0,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,9,4,OFFSHORE,PEL_TRAWL,45E8,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,41,4,OFFSHORE,PEL_TRAWL,45E9,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,35,4,OFFSHORE,PEL_TRAWL,45F0,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,10,4,OFFSHORE,PEL_TRAWL,45F1,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,6,4,OFFSHORE,PEL_TRAWL,46E8,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,43,4,OFFSHORE,PEL_TRAWL,46E9,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,23,4,OFFSHORE,PEL_TRAWL,46F0,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,45,4,OFFSHORE,PEL_TRAWL,47E8,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,54,4,OFFSHORE,PEL_TRAWL,47E9,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,3,4,OFFSHORE,PEL_TRAWL,47F0,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2,4,OFFSHORE,PEL_TRAWL,48E7,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,38,4,OFFSHORE,PEL_TRAWL,48E8,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,4,4,OFFSHORE,PEL_TRAWL,48E9,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2,4,OFFSHORE,PEL_TRAWL,49E7,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,39,4,OFFSHORE,PEL_TRAWL,49E9,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,11,4,OFFSHORE,PEL_TRAWL,49F0,32-54,3
FRA,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,14,4,OFFSHORE,PEL_TRAWL,50F0,32-54,3
NIR,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,NONE,PEL_TRAWL,50E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,8,4,MIX,PEL_TRAWL,36F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,12,4,MIX,PEL_TRAWL,37F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,MIX,PEL_TRAWL,38E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,62,4,MIX,PEL_TRAWL,40E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,8,4,MIX,PEL_TRAWL,43E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,4,4,MIX,PEL_TRAWL,44F1,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,12,4,MIX,PEL_TRAWL,46E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,26,4,MIX,PEL_TRAWL,47E8,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,MIX,PEL_TRAWL,47E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,57,4,MIX,PEL_TRAWL,48E8,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,12,4,MIX,PEL_TRAWL,48E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,10,4,MIX,PEL_TRAWL,49E7,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,10,4,MIX,PEL_TRAWL,49E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,80,4,MIX,PEL_TRAWL,49F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,62,4,MIX,PEL_TRAWL,50F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,8,4,PEL,PEL_TRAWL,31F1,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,37,4,PEL,PEL_TRAWL,31F2,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,23,4,PEL,PEL_TRAWL,32F2,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,16,4,PEL,PEL_TRAWL,34F4,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,105,4,PEL,PEL_TRAWL,35F4,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,8,4,PEL,PEL_TRAWL,36F5,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,76,4,PEL,PEL_TRAWL,40E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,25,4,PEL,PEL_TRAWL,41F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,60,4,PEL,PEL_TRAWL,42F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,125,4,PEL,PEL_TRAWL,43E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,20,4,PEL,PEL_TRAWL,43F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,33,4,PEL,PEL_TRAWL,44E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,70,4,PEL,PEL_TRAWL,44F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,14,4,PEL,PEL_TRAWL,44F1,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,30,4,PEL,PEL_TRAWL,45E8,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,120,4,PEL,PEL_TRAWL,45E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,85,4,PEL,PEL_TRAWL,45F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,17,4,PEL,PEL_TRAWL,45F1,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,7,4,PEL,PEL_TRAWL,46E8,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,150,4,PEL,PEL_TRAWL,46E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,49,4,PEL,PEL_TRAWL,46F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,6,4,PEL,PEL_TRAWL,46F4,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,36,4,PEL,PEL_TRAWL,47E6,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,92,4,PEL,PEL_TRAWL,47E8,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,132,4,PEL,PEL_TRAWL,47E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,7,4,PEL,PEL_TRAWL,47F1,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,10,4,PEL,PEL_TRAWL,48E6,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,25,4,PEL,PEL_TRAWL,48E7,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,50,4,PEL,PEL_TRAWL,48E8,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,43,4,PEL,PEL_TRAWL,48E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,21,4,PEL,PEL_TRAWL,48F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,10,4,PEL,PEL_TRAWL,49E6,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,45,4,PEL,PEL_TRAWL,49E7,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,14,4,PEL,PEL_TRAWL,49E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,29,4,PEL,PEL_TRAWL,49F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,8,4,PEL,PEL_TRAWL,50E7,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,55,4,PEL,PEL_TRAWL,50E8,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,8,4,PEL,PEL_TRAWL,50E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,51,4,PEL,PEL_TRAWL,50F0,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,36,4,PEL,PEL_TRAWL,50F1,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,7,4,PEL,PEL_TRAWL,51E8,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,7,4,PEL,PEL_TRAWL,51E9,32-54,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2,4,MIX,PEL_TRAWL,33F4,80-89,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,2,4,MIX,PEL_TRAWL,35F3,80-89,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,5,4,MIX,PEL_TRAWL,36F3,80-89,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,6,4,MIX,PEL_TRAWL,37F3,80-89,3
NLD,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,3,4,MIX,PEL_TRAWL,38F2,80-89,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96,4,NONE,PEL_TRAWL,43E9,32-54,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,NONE,PEL_TRAWL,44E7,32-54,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,132,4,NONE,PEL_TRAWL,45F0,32-54,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,24,4,NONE,PEL_TRAWL,46E9,32-54,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,282,4,NONE,PEL_TRAWL,47E6,32-54,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,656,4,NONE,PEL_TRAWL,47E7,32-54,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,44,4,NONE,PEL_TRAWL,47E8,32-54,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,48,4,NONE,PEL_TRAWL,47E9,32-54,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,180,4,NONE,PEL_TRAWL,48E6,32-54,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,192,4,NONE,PEL_TRAWL,48E7,32-54,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,324,4,NONE,PEL_TRAWL,48E8,32-54,3
SCO,IIA,3B2,PEL_TRAWL,NONE,O15M,2006,96,4,NONE,PEL_TRAWL,48E9,32-54,3
DNK,IIA,3B2,GN1,NONE,O15M,2006,153,4,DNK_GARN_TNG___N,GILL,43F8,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,37,4,DNK_GARN_TOR___N,GILL,39F6,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_TOR___N,GILL,40F6,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_TOR___N,GILL,40F7,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,48,4,DNK_GARN_TOR___N,GILL,41F6,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,63,4,DNK_GARN_TOR___N,GILL,41F7,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_TOR___N,GILL,42F6,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,48,4,DNK_GARN_TOR___N,GILL,42F7,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,62,4,DNK_GARN_TOR___N,GILL,42F8,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,22,4,DNK_GARN_TOR___N,GILL,43F7,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,613,4,DNK_GARN_TOR___N,GILL,43F8,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,17,4,DNK_REST_NORD__N,GILL,42F7,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,13,4,DNK_REST_NORD__N,GILL,42F8,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,32,4,DNK_REST_NORD__N,GILL,43F8,110-149,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,48,4,DNK_GARN_PGH___N,GILL,40F4,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,24,4,DNK_GARN_PGH___N,GILL,41F5,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,48,4,DNK_GARN_PGH___N,GILL,41F6,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,292,4,DNK_GARN_PGH___N,GILL,41F7,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,44,4,DNK_GARN_PGH___N,GILL,42F2,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,120,4,DNK_GARN_PGH___N,GILL,42F4,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,48,4,DNK_GARN_PGH___N,GILL,42F5,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,18,4,DNK_GARN_PGH___N,GILL,42F6,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,89,4,DNK_GARN_PGH___N,GILL,42F7,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,36,4,DNK_GARN_PGH___N,GILL,43F6,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,152,4,DNK_GARN_RSP___N,GILL,38F3,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,155,4,DNK_GARN_RSP___N,GILL,39F6,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,48,4,DNK_GARN_RSP___N,GILL,40F6,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,206,4,DNK_GARN_RSP___N,GILL,40F7,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,108,4,DNK_GARN_RSP___N,GILL,41F6,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,509,4,DNK_GARN_RSP___N,GILL,41F7,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,262,4,DNK_GARN_RSP___N,GILL,42F6,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,302,4,DNK_GARN_RSP___N,GILL,42F7,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,21,4,DNK_GARN_RSP___N,GILL,43F7,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,22,4,DNK_GARN_RSP___N,GILL,43F8,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,144,4,DNK_GARN_TNG___N,GILL,33F3,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,48,4,DNK_GARN_TNG___N,GILL,34F3,150-219,2
DNK,IIA,3B2,GN1,NONE,O15M,2006,48,4,DNK_GARN_TNG___N,GILL,38F3,150-219,2
