Index,Sal,variable,Harbour porpoise,Seals,Sharks,Rays,Cod (adult),Whiting (adult),Other gadoids,Demersal fish,Herring (adult),Herring (adult) (Ru),Juvenile Herring (Ru),Sprat,Mackerel,Mackerel (Ru),Horse mackerel,Sandeels,Plaice (adult),Dab,Other flatfish,Sole (adult),Sea Bass,Sea Bass (Ru),Pelagic fish,Squid & cuttlefish,Carnivorous plankton,Temora longicornis,Herbivorous plankton (copepods),Gelatinous zooplankton,Large crabs + shrimps ,Blue mussels (aquaculture),Epifaunal macrobenthos (mobile grazers),Infaunal macrobenthos,Crangon (below 5cm),Small mobile epifauna (swarming crustaceans),Small infauna (polychaetes),Sessile epifauna
594,19.76666667,19.78333333,0.988697526,0.999895532,0.697579218,0.052254015,1,0.999576556,0.560501649,0.906011187,1,0.931041732,0.931041732,1,1,0.005307391,0.653591495,0.998981312,1,1,0.999798902,0.999999985,0.372059566,0.5,0.958139069,0.044453448,0.195083213,0.5,0.585906832,0.998749821,0.254312361,0.999999921,0.570229482,0.273225026,0.999999653,2.97E-06,0.466783749,0.656877577
595,19.8,19.81666667,0.988977458,0.999898659,0.702427651,0.053569981,1,0.999590433,0.566605369,0.90832682,1,0.93250596,0.93250596,1,1,0.005486299,0.65882814,0.999009976,1,1,0.999804875,0.999999986,0.377957115,0.5,0.959119355,0.04559897,0.199508097,0.5,0.592053014,0.998785106,0.259068976,0.999999924,0.576174114,0.278597254,0.999999667,3.10E-06,0.473718256,0.662844975
596,19.83333333,19.85,0.989250532,0.999901693,0.707230977,0.054917168,1,0.999603855,0.572688947,0.910591031,1,0.933941303,0.933941303,1,1,0.005671203,0.664026316,0.999037834,1,1,0.999810672,0.999999986,0.383890995,0.5,0.960077642,0.046772566,0.204007909,0.5,0.598170536,0.998819396,0.263883074,0.999999927,0.58209678,0.284033831,0.999999681,3.25E-06,0.480662917,0.668760924
597,19.86666667,19.88333333,0.989516912,0.999904636,0.711988559,0.05629622,1,0.999616837,0.578750617,0.912804688,1,0.935348238,0.935348238,1,1,0.005862302,0.669185059,0.999064909,1,1,0.999816296,0.999999987,0.38985965,0.5,0.961014379,0.047974848,0.208582767,0.5,0.60425764,0.998852719,0.268754181,0.99999993,0.587995864,0.289533918,0.999999693,3.40E-06,0.487615058,0.674624024
598,19.9,19.91666667,0.98977676,0.999907491,0.716699799,0.057707787,1,0.999629394,0.584788642,0.914968656,1,0.936727237,0.936727237,1,1,0.006059801,0.674303444,0.999091222,1,1,0.999821753,0.999999988,0.395861478,0.5,0.961930007,0.04920644,0.213232733,0.5,0.610312605,0.998885103,0.273681775,0.999999933,0.593869775,0.295096613,0.999999706,3.55E-06,0.494571993,0.680432936
599,19.93333333,19.95,0.990030231,0.999910261,0.721364132,0.059152529,1,0.999641539,0.590801312,0.917083797,1,0.938078771,0.938078771,1,1,0.006263913,0.679380579,0.999116796,1,1,0.999827048,0.999999989,0.401894842,0.5,0.962824963,0.050467973,0.217957813,0.5,0.61633375,0.998916573,0.278665286,0.999999936,0.599716952,0.300720945,0.999999718,3.71E-06,0.501531032,0.686186382
600,19.96666667,19.98333333,0.99027748,0.999912948,0.725981032,0.060631113,1,0.999653287,0.596786947,0.919150974,1,0.939403302,0.939403302,1,1,0.006474854,0.684415611,0.999141651,1,1,0.999832185,0.999999989,0.407958067,0.5,0.963699673,0.051760088,0.222757952,0.5,0.622319434,0.998947156,0.283704097,0.999999938,0.605535862,0.306405877,0.999999729,3.89E-06,0.508489477,0.691883149
601,20,20.01666667,0.990518656,0.999915554,0.730550007,0.062144215,1,0.99966465,0.602743899,0.921171044,1,0.940701293,0.940701293,1,1,0.006692851,0.68940772,0.999165806,1,1,0.999837171,0.99999999,0.41404944,0.5,0.96455456,0.053083435,0.227633034,0.5,0.628268056,0.998976877,0.288797542,0.999999941,0.611325005,0.312150305,0.99999974,4.06E-06,0.515444634,0.697522087
602,20.03333333,20.05,0.990753905,0.999918082,0.7350706,0.063692518,1,0.99967564,0.608670553,0.923144862,1,0.941973197,0.941973197,1,1,0.006918136,0.694356127,0.999189283,1,1,0.999842008,0.99999999,0.420167218,0.5,0.965390037,0.054438673,0.232582882,0.5,0.634178061,0.99900576,0.293944905,0.999999943,0.617082913,0.31795306,0.99999975,4.25E-06,0.522393814,0.70310211
603,20.06666667,20.08333333,0.99098337,0.999920534,0.73954239,0.065276711,1,0.999686271,0.614565329,0.925073276,1,0.943219467,0.943219467,1,1,0.007150951,0.699260086,0.9992121,1,1,0.999846701,0.999999991,0.426309624,0.5,0.966206512,0.055826472,0.237607252,0.5,0.640047939,0.999033828,0.299145423,0.999999946,0.622808152,0.323812905,0.99999976,4.45E-06,0.529334335,0.708622196
604,20.1,20.11666667,0.991207191,0.999922913,0.743964991,0.066897492,1,0.999696553,0.620426683,0.926957133,1,0.944440549,0.944440549,1,1,0.007391541,0.704118892,0.999234274,1,1,0.999851255,0.999999991,0.43247485,0.5,0.967004383,0.057247507,0.242705834,0.5,0.645876223,0.999061104,0.304398282,0.999999948,0.628499323,0.329728535,0.99999977,4.65E-06,0.536263532,0.714081385
605,20.13333333,20.15,0.991425505,0.999925221,0.74833805,0.068555564,1,0.999706498,0.626253109,0.928797269,1,0.945636884,0.945636884,1,1,0.007640164,0.708931873,0.999255825,1,1,0.999855674,0.999999992,0.438661061,0.5,0.967784044,0.058702465,0.24787825,0.5,0.651661497,0.999087611,0.30970262,0.99999995,0.634155066,0.335698584,0.999999779,4.86E-06,0.543178754,0.719478782
606,20.16666667,20.18333333,0.991638443,0.99992746,0.752661249,0.070251638,1,0.999716118,0.632043142,0.930594519,1,0.946808911,0.946808911,1,1,0.007897084,0.713698397,0.999276771,1,1,0.999859961,0.999999992,0.444866398,0.5,0.968545882,0.060192041,0.253124053,0.5,0.657402392,0.999113371,0.315057524,0.999999952,0.639774056,0.341721618,0.999999788,5.09E-06,0.550077373,0.724813555
607,20.2,20.21666667,0.991846137,0.999929632,0.756934305,0.07198643,1,0.999725422,0.637795355,0.932349709,1,0.94795706,0.94795706,1,1,0.008162571,0.718417868,0.999297126,1,1,0.999864121,0.999999993,0.451088975,0.5,0.969290276,0.061716936,0.258442725,0.5,0.663097586,0.999138403,0.320462034,0.999999954,0.645355008,0.347796139,0.999999797,5.32E-06,0.556956787,0.730084935
608,20.23333333,20.25,0.992048713,0.999931739,0.761156964,0.073760662,1,0.999734421,0.643508364,0.934063656,1,0.949081758,0.949081758,1,1,0.008436908,0.723089727,0.99931691,1,1,0.999868158,0.999999993,0.457326888,0.5,0.970017598,0.063277861,0.263833675,0.5,0.668745811,0.99916273,0.325915139,0.999999956,0.650896675,0.353920585,0.999999805,5.57E-06,0.563814422,0.735292216
609,20.26666667,20.28333333,0.992246296,0.999933782,0.765329009,0.075575062,1,0.999743126,0.649180828,0.935737173,1,0.950183428,0.950183428,1,1,0.008720384,0.727713452,0.999336137,1,1,0.999872075,0.999999993,0.46357821,0.5,0.970728215,0.064875535,0.269296241,0.5,0.674345847,0.99918637,0.331415782,0.999999958,0.656397854,0.360093335,0.999999813,5.82E-06,0.570647738,0.740434754
610,20.3,20.31666667,0.992439007,0.999935765,0.769450251,0.077430363,1,0.999751545,0.654811449,0.937371063,1,0.951262487,0.951262487,1,1,0.009013299,0.732288555,0.999354823,1,1,0.999875875,0.999999994,0.469841001,0.5,0.971422486,0.066510684,0.274829683,0.5,0.679896528,0.999209343,0.336962853,0.99999996,0.661857379,0.366312703,0.99999982,6.09E-06,0.577454232,0.745511963
611,20.33333333,20.35,0.992626963,0.999937688,0.773520535,0.079327301,1,0.999759688,0.660398974,0.93896612,1,0.952319345,0.952319345,1,1,0.009315959,0.736814586,0.999372983,1,1,0.999879562,0.999999994,0.476113304,0.5,0.972100763,0.068184041,0.280433189,0.5,0.685396737,0.999231669,0.3425552,0.999999961,0.667274129,0.372576946,0.999999828,6.37E-06,0.584231439,0.750523322
612,20.36666667,20.38333333,0.992810281,0.999939553,0.777539734,0.081266618,1,0.999767565,0.665942195,0.940523132,1,0.953354409,0.953354409,1,1,0.009628684,0.741291132,0.999390633,1,1,0.99988314,0.999999994,0.482393151,0.5,0.972763392,0.069896346,0.286105869,0.5,0.690845412,0.999253364,0.348191618,0.999999963,0.672647024,0.378884264,0.999999834,6.66E-06,0.590976942,0.755468366
613,20.4,20.41666667,0.992989073,0.999941363,0.781507755,0.083249059,1,0.999775183,0.671439952,0.942042875,1,0.95436808,0.95436808,1,1,0.009951802,0.745717814,0.999407786,1,1,0.999886612,0.999999995,0.488678565,0.5,0.973410715,0.071648345,0.291846758,0.5,0.696241542,0.999274447,0.35387086,0.999999964,0.677975028,0.385232798,0.999999841,6.97E-06,0.597688366,0.76034669
614,20.43333333,20.45,0.99316345,0.999943119,0.78542453,0.085275371,1,0.999782552,0.676891128,0.943526117,1,0.955360755,0.955360755,1,1,0.01028565,0.750094287,0.999424457,1,1,0.99988998,0.999999995,0.494967561,0.5,0.974043063,0.073440792,0.297654811,0.5,0.70158417,0.999294935,0.359591631,0.999999966,0.683257149,0.391620636,0.999999848,7.29E-06,0.60436339,0.765157946
615,20.46666667,20.48333333,0.993333519,0.999944822,0.789290023,0.087346305,1,0.999789679,0.682294658,0.944973618,1,0.956332823,0.956332823,1,1,0.010630577,0.754420241,0.999440658,1,1,0.999893249,0.999999995,0.50125815,0.5,0.974660764,0.075274446,0.303528907,0.5,0.706872392,0.999314845,0.36535259,0.999999967,0.688492437,0.398045815,0.999999854,7.62E-06,0.610999745,0.769901842
616,20.5,20.51666667,0.993499384,0.999946474,0.793104224,0.089462613,1,0.999796573,0.687649521,0.946386125,1,0.957284669,0.957284669,1,1,0.010986943,0.758695402,0.999456404,1,1,0.99989642,0.999999996,0.50754834,0.5,0.975264138,0.077150069,0.309467849,0.5,0.712105356,0.999334193,0.371152355,0.999999969,0.693679987,0.404506319,0.99999986,7.97E-06,0.617595218,0.774578142
617,20.53333333,20.55,0.99366115,0.999948076,0.79686715,0.09162505,1,0.999803241,0.692954746,0.947764378,1,0.958216674,0.958216674,1,1,0.011355118,0.762919527,0.999471707,1,1,0.999899497,0.999999996,0.513836142,0.5,0.975853502,0.079068432,0.315470359,0.5,0.717282264,0.999352996,0.376989498,0.99999997,0.69881894,0.411000086,0.999999865,8.34E-06,0.624147653,0.779186662
618,20.56666667,20.58333333,0.993818914,0.999949631,0.800578846,0.093834369,1,0.99980969,0.698209408,0.949109105,1,0.959129212,0.959129212,1,1,0.011735484,0.767092407,0.999486579,1,1,0.999902483,0.999999996,0.520119567,0.5,0.976429162,0.081030307,0.321535083,0.5,0.72240237,0.999371267,0.38286255,0.999999971,0.703908479,0.417525009,0.999999871,8.72E-06,0.630654959,0.783727272
619,20.6,20.61666667,0.993972776,0.999951139,0.804239383,0.096091325,1,0.999815928,0.703412632,0.950421026,1,0.960022651,0.960022651,1,1,0.012128435,0.771213866,0.999501032,1,1,0.99990538,0.999999996,0.526396633,0.5,0.976991422,0.083036471,0.32766059,0.5,0.727464982,0.999389023,0.388770004,0.999999972,0.708947833,0.424078937,0.999999876,9.12E-06,0.637115104,0.788199892
620,20.63333333,20.65,0.994122831,0.999952602,0.807848854,0.098396672,1,0.999821962,0.708563592,0.951700847,1,0.960897356,0.960897356,1,1,0.012534377,0.775283757,0.999515079,1,1,0.999908191,0.999999996,0.532665367,0.5,0.977540578,0.085087706,0.333845371,0.5,0.732469458,0.999406278,0.394710309,0.999999974,0.713936274,0.430659678,0.999999881,9.54E-06,0.643526125,0.792604494
621,20.66666667,20.68333333,0.994269172,0.999954021,0.81140738,0.100751163,1,0.999827797,0.713661509,0.952949267,1,0.961753685,0.961753685,1,1,0.012953728,0.779301968,0.999528731,1,1,0.999910919,0.999999997,0.538923804,0.5,0.978076921,0.087184794,0.340087842,0.5,0.737415209,0.999423045,0.40068188,0.999999975,0.71887312,0.437265005,0.999999886,9.98E-06,0.649886124,0.796941095
622,20.7,20.71666667,0.994411889,0.999955397,0.814915103,0.103155547,1,0.999833442,0.718705654,0.954166972,1,0.962591991,0.962591991,1,1,0.013386918,0.783268413,0.999541999,1,1,0.999913565,0.999999997,0.545169995,0.5,0.978600737,0.089328521,0.346386345,0.5,0.742301697,0.99943934,0.406683095,0.999999976,0.723757734,0.443892655,0.99999989,1.04E-05,0.656193275,0.801209762
623,20.73333333,20.75,0.994551071,0.999956733,0.818372187,0.105610571,1,0.999838901,0.723695343,0.955354639,1,0.963412622,0.963412622,1,1,0.013834392,0.78718304,0.999554893,1,1,0.999916133,0.999999997,0.551402003,0.5,0.979112304,0.091519674,0.352739145,0.5,0.747128433,0.999455174,0.412712296,0.999999977,0.728589519,0.450540333,0.999999895,1.09E-05,0.66244582,0.805410603
624,20.76666667,20.78333333,0.994686805,0.999958028,0.821778821,0.10811698,1,0.999844182,0.728629942,0.956512932,1,0.964215919,0.964215919,1,1,0.014296606,0.791045823,0.999567424,1,1,0.999918624,0.999999997,0.557617912,0.5,0.979611897,0.093759041,0.359144437,0.5,0.751894981,0.999470562,0.418767793,0.999999978,0.733367926,0.457205716,0.999999899,1.14E-05,0.668642075,0.809543775
625,20.8,20.81666667,0.994819176,0.999959285,0.825135213,0.110675512,1,0.99984929,0.733508866,0.957642507,1,0.96500222,0.96500222,1,1,0.014774032,0.794856766,0.999579603,1,1,0.999921042,0.999999997,0.563815823,0.5,0.980099783,0.096047408,0.365600342,0.5,0.756600952,0.999485515,0.424847865,0.999999979,0.738092446,0.463886457,0.999999903,1.19E-05,0.67478043,0.813609473
626,20.83333333,20.85,0.994948266,0.999960504,0.82844159,0.113286899,1,0.99985423,0.738331573,0.958744006,1,0.965771857,0.965771857,1,1,0.015267154,0.798615898,0.999591439,1,1,0.999923388,0.999999997,0.569993862,0.5,0.980576226,0.098385564,0.372104915,0.5,0.761246005,0.999500046,0.430950762,0.999999979,0.742762615,0.470580185,0.999999907,1.25E-05,0.680859346,0.817607934
627,20.86666667,20.88333333,0.995074155,0.999961686,0.831698202,0.115951869,1,0.999859008,0.743097571,0.959818063,1,0.966525155,0.966525155,1,1,0.015776472,0.802323277,0.999602942,1,1,0.999925664,0.999999998,0.576150179,0.5,0.981041482,0.100774295,0.37865614,0.5,0.765829848,0.999514167,0.437074705,0.99999998,0.747378012,0.477284512,0.999999911,1.31E-05,0.686877364,0.821539434
628,20.9,20.91666667,0.995196922,0.999962833,0.834905314,0.118671139,1,0.99986363,0.747806413,0.9608653,1,0.967262437,0.967262437,1,1,0.016302499,0.805978987,0.999614121,1,1,0.999927872,0.999999998,0.582282948,0.5,0.981495804,0.103214382,0.385251936,0.5,0.770352234,0.999527889,0.443217891,0.999999981,0.751938254,0.483997034,0.999999914,1.37E-05,0.692833096,0.825404287
629,20.93333333,20.95,0.995316644,0.999963946,0.838063211,0.12144542,1,0.9998681,0.752457697,0.961886326,1,0.967984019,0.967984019,1,1,0.016845766,0.809583135,0.999624985,1,1,0.999930015,0.999999998,0.588390376,0.5,0.98193944,0.105706607,0.391890161,0.5,0.774812964,0.999541224,0.449378494,0.999999982,0.756443003,0.490715336,0.999999918,1.43E-05,0.698725235,0.829202841
630,20.96666667,20.98333333,0.995433395,0.999965025,0.841172196,0.124275413,1,0.999872423,0.757051065,0.962881744,1,0.96869021,0.96869021,1,1,0.017406816,0.813135855,0.999635544,1,1,0.999932094,0.999999998,0.594470698,0.5,0.98237263,0.108251746,0.398568609,0.5,0.779211881,0.999554182,0.455554665,0.999999983,0.76089196,0.497436992,0.999999921,1.50E-05,0.704552547,0.832935479
631,21,21.01666667,0.995547249,0.999966073,0.844232587,0.127161807,1,0.999876605,0.761586206,0.96385214,1,0.969381317,0.969381317,1,1,0.01798621,0.816637302,0.999645805,1,1,0.999934112,0.999999998,0.600522181,0.5,0.982795612,0.110850568,0.405285016,0.5,0.783548872,0.999566774,0.461744537,0.999999983,0.765284865,0.504159576,0.999999924,1.56E-05,0.710313875,0.836602618
632,21.03333333,21.05,0.995658277,0.999967088,0.847244716,0.13010528,1,0.99988065,0.766062849,0.964798095,1,0.970057641,0.970057641,1,1,0.018584525,0.820087657,0.999655778,1,1,0.999936069,0.999999998,0.60654313,0.5,0.983208618,0.113503841,0.412037065,0.5,0.787823869,0.999579011,0.467946227,0.999999984,0.7696215,0.510880655,0.999999927,1.64E-05,0.716008141,0.840204705
633,21.06666667,21.08333333,0.995766548,0.999968074,0.850208934,0.133106496,1,0.999884563,0.770480768,0.965720176,1,0.970719477,0.970719477,1,1,0.019202353,0.823487119,0.99966547,1,1,0.999937968,0.999999998,0.612531883,0.5,0.983611875,0.11621232,0.418822384,0.5,0.792036842,0.999590903,0.474157835,0.999999985,0.773901683,0.517597804,0.99999993,1.71E-05,0.721634342,0.843742215
634,21.1,21.11666667,0.99587213,0.99996903,0.853125602,0.136166107,1,0.999888347,0.774839776,0.966618939,1,0.971367116,0.971367116,1,1,0.019840306,0.826835911,0.999674889,1,1,0.999939811,0.999999998,0.618486818,0.5,0.984005605,0.118976756,0.425638552,0.5,0.796187803,0.999602458,0.480377453,0.999999985,0.77812527,0.524308598,0.999999933,1.79E-05,0.727191549,0.847215653
635,21.13333333,21.15,0.995975089,0.999969957,0.855995098,0.139284746,1,0.999892007,0.779139729,0.967494931,1,0.972000843,0.972000843,1,1,0.02049901,0.830134275,0.999684043,1,1,0.9999416,0.999999998,0.624406351,0.5,0.984390025,0.121797889,0.432483101,0.5,0.800276804,0.999613688,0.486603158,0.999999986,0.782292154,0.531010625,0.999999936,1.87E-05,0.732678911,0.85062555
636,21.16666667,21.18333333,0.996075491,0.999970856,0.858817809,0.142463032,1,0.999895547,0.783380522,0.968348688,1,0.97262094,0.97262094,1,1,0.02117911,0.833382474,0.99969294,1,1,0.999943335,0.999999999,0.63028894,0.5,0.984765349,0.12467645,0.439353521,0.5,0.804303932,0.9996246,0.492833023,0.999999987,0.786402264,0.537701484,0.999999938,1.96E-05,0.738095651,0.853972461
637,21.2,21.21666667,0.996173398,0.999971729,0.861594138,0.145701566,1,0.999898971,0.787562089,0.969180735,1,0.973227681,0.973227681,1,1,0.021881271,0.836580787,0.999701586,1,1,0.999945018,0.999999999,0.636133085,0.5,0.985131785,0.127613156,0.446247264,0.5,0.808269314,0.999635204,0.499065114,0.999999987,0.790455563,0.544378791,0.999999941,2.05E-05,0.743441065,0.857256964
638,21.23333333,21.25,0.996268871,0.999972575,0.864324495,0.149000928,1,0.999902283,0.7916844,0.969991587,1,0.973821339,0.973821339,1,1,0.022606173,0.839729514,0.999709988,1,1,0.999946652,0.999999999,0.641937331,0.5,0.985489537,0.130608714,0.453161744,0.5,0.812173109,0.999645509,0.505297496,0.999999988,0.79445205,0.551040181,0.999999943,2.14E-05,0.748714523,0.860479661
639,21.26666667,21.28333333,0.996361971,0.999973396,0.867009304,0.152361678,1,0.999905486,0.795747465,0.970781749,1,0.974402179,0.974402179,1,1,0.023354516,0.84282897,0.999718155,1,1,0.999948236,0.999999999,0.647700265,0.5,0.985838805,0.133663816,0.460094345,0.5,0.816015512,0.999655523,0.511528232,0.999999988,0.798391756,0.557683312,0.999999945,2.24E-05,0.753915467,0.863641173
640,21.3,21.31666667,0.996452756,0.999974193,0.869648997,0.155784354,1,0.999908584,0.799751327,0.971551715,1,0.974970462,0.974970462,1,1,0.024127021,0.845879487,0.999726091,1,1,0.999949774,0.999999999,0.653420524,0.5,0.986179784,0.136779136,0.467042422,0.5,0.819796752,0.999665254,0.517755388,0.999999989,0.802274743,0.564305866,0.999999948,2.34E-05,0.759043408,0.866742139
641,21.33333333,21.35,0.996541284,0.999974966,0.872244016,0.15926947,1,0.999911581,0.803696065,0.972301969,1,0.975526447,0.975526447,1,1,0.024924427,0.848881412,0.999733804,1,1,0.999951267,0.999999999,0.659096788,0.5,0.986512665,0.139955337,0.474003307,0.5,0.823517087,0.99967471,0.523977033,0.999999989,0.806101107,0.570905558,0.99999995,2.45E-05,0.764097928,0.869783219
642,21.36666667,21.38333333,0.99662761,0.999975715,0.874794811,0.162817517,1,0.999914479,0.807581792,0.973032987,1,0.976070384,0.976070384,1,1,0.025747491,0.851835109,0.999741299,1,1,0.999952714,0.999999999,0.664727788,0.5,0.986837635,0.143193058,0.480974311,0.5,0.827176806,0.999683899,0.530191246,0.99999999,0.809870971,0.577480131,0.999999952,2.56E-05,0.769078677,0.872765086
643,21.4,21.41666667,0.996711788,0.999976442,0.877301841,0.166428957,1,0.999917283,0.811408651,0.973745232,1,0.976602522,0.976602522,1,1,0.026596994,0.854740952,0.999748584,1,1,0.999954119,0.999999999,0.670312301,0.5,0.987154877,0.146492922,0.487952729,0.5,0.830776229,0.999692829,0.536396111,0.99999999,0.813584491,0.584027367,0.999999954,2.68E-05,0.77398537,0.875688429
644,21.43333333,21.45,0.996793872,0.999977147,0.879765572,0.170104225,1,0.999919994,0.81517682,0.97443916,1,0.977123104,0.977123104,1,1,0.027473734,0.857599333,0.999755663,1,1,0.999955482,0.999999999,0.675849155,0.5,0.987464569,0.149855531,0.494935847,0.5,0.834315702,0.999701506,0.542589727,0.99999999,0.817241846,0.590545084,0.999999956,2.80E-05,0.778817788,0.878553953
645,21.46666667,21.48333333,0.996873913,0.999977832,0.882186475,0.173843729,1,0.999922617,0.818886503,0.975115215,1,0.977632368,0.977632368,1,1,0.028378532,0.860410653,0.999762544,1,1,0.999956805,0.999999999,0.681337228,0.5,0.987766888,0.153281464,0.501920942,0.5,0.837795597,0.999709938,0.548770205,0.999999991,0.820843248,0.597031141,0.999999957,2.93E-05,0.783575776,0.881362371
646,21.5,21.51666667,0.996951962,0.999978495,0.884565029,0.177647842,1,0.999925154,0.822537937,0.975773835,1,0.97813055,0.97813055,1,1,0.029312231,0.863175325,0.99976923,1,1,0.999958088,0.999999999,0.686775447,0.5,0.988062004,0.156771276,0.508905286,0.5,0.841216314,0.999718133,0.554935673,0.999999991,0.824388931,0.60348344,0.999999959,3.07E-05,0.788259239,0.884114412
647,21.53333333,21.55,0.997028068,0.999979139,0.886901719,0.18151691,1,0.999927607,0.826131385,0.976415444,1,0.978617878,0.978617878,1,1,0.030275692,0.865893776,0.999775729,1,1,0.999959333,0.999999999,0.69216279,0.5,0.988350084,0.160325498,0.515886156,0.5,0.844578274,0.999726095,0.561084277,0.999999992,0.827879156,0.609899931,0.999999961,3.21E-05,0.792868141,0.886810812
